dataset,model_a,model_b,dimension,user_id,effective_preference,ndcg_winner,coverage_winner,align_ndcg,align_coverage,is_conflict,local_text_distance_a,local_text_distance_b,local_text_distance_winner,align_local_text_distance,delta_local_text_distance_chosen_minus_other,local_category_count_a,local_category_count_b,local_category_count_winner,align_local_category_count,delta_local_category_count_chosen_minus_other,local_category_entropy_a,local_category_entropy_b,local_category_entropy_winner,align_local_category_entropy,delta_local_category_entropy_chosen_minus_other,description_length_a,description_length_b,description_length_winner,align_description_length,delta_description_length_chosen_minus_other,history_similarity_a,history_similarity_b,history_similarity_winner,align_history_similarity,delta_history_similarity_chosen_minus_other,average_popularity_a,average_popularity_b,average_popularity_winner,align_average_popularity,delta_average_popularity_chosen_minus_other
amazon_books,gbaf,concat_mlp,relevance,1015,gbaf,gbaf,concat_mlp,1,0,True,0.9273354076620467,0.9921169295917768,concat_mlp,0,-0.06478152192973008,,,NA,,,,,NA,,,94.7,77.2,gbaf,1.0,17.5,0.052785946466242545,0.012632072565666485,gbaf,1,0.04015387390057606,3.0815527732544843,2.6209202701381704,gbaf,1,0.4606325031163139
amazon_books,gbaf,concat_mlp,relevance,2794,concat_mlp,gbaf,concat_mlp,0,1,True,0.963493158511345,0.9719781015853289,concat_mlp,1,0.008484943073983953,,,NA,,,,,NA,,,290.0,351.2,concat_mlp,1.0,61.19999999999999,0.015687121359823107,0.018001035763338117,concat_mlp,1,0.00231391440351501,3.1187960256579936,2.8371086031422577,gbaf,0,-0.281687422515736
amazon_books,gbaf,concat_mlp,relevance,12068,concat_mlp,gbaf,concat_mlp,0,1,True,0.9487154557317458,0.9856823325679311,concat_mlp,1,0.03696687683618538,,,NA,,,,,NA,,,250.5,100.0,gbaf,0.0,-150.5,0.024181230474485536,0.01231075106427772,gbaf,0,-0.011870479410207815,3.1103089681665184,2.9795201850341404,gbaf,0,-0.13078878313237796
amazon_books,gbaf,fixed,balanced,11134,gbaf,gbaf,fixed,1,0,True,0.9328785411336216,0.9717745861589527,fixed,0,-0.03889604502533117,,,NA,,,,,NA,,,75.1,83.3,fixed,0.0,-8.200000000000003,0.04514951080318639,0.025696819172969468,gbaf,1,0.01945269163021692,3.0339079316998756,3.7383378358437596,fixed,0,-0.704429904143884
amazon_books,gbaf,fixed,balanced,4473,fixed,gbaf,fixed,0,1,True,0.9796582231876622,0.9792159154189454,gbaf,0,-0.00044230776871678756,,,NA,,,,,NA,,,90.1,255.6,fixed,1.0,165.5,0.015945095189841493,0.012754481172388614,gbaf,0,-0.003190614017452879,3.138165064387191,2.915343997953559,gbaf,0,-0.2228210664336321
amazon_books,gbaf,fixed,balanced,4457,fixed,gbaf,fixed,0,1,True,0.8760682374844316,0.6622210044388673,gbaf,0,-0.2138472330455643,,,NA,,,,,NA,,,59.1,77.7,fixed,1.0,18.6,0.1076586400768909,0.19613975480957946,fixed,1,0.08848111473268856,4.722053141457183,4.159083344521509,gbaf,0,-0.5629697969356737
amazon_books,gbaf,fixed,balanced,12090,gbaf,gbaf,fixed,1,0,True,0.8800324846105901,0.9194476764384281,fixed,0,-0.039415191827837925,,,NA,,,,,NA,,,66.5,81.4,fixed,0.0,-14.900000000000006,0.15781557746939945,0.12444764503193437,gbaf,1,0.03336793243746508,3.5332508039671318,2.565150510929643,gbaf,1,0.9681002930374887
amazon_books,gbaf,fixed,balanced,9664,fixed,gbaf,fixed,0,1,True,0.9280146580699954,0.9871304940713787,fixed,1,0.05911583600138326,,,NA,,,,,NA,,,54.9,39.5,gbaf,0.0,-15.399999999999999,0.03878468797821793,0.009520808166742011,gbaf,0,-0.029263879811475917,4.114997791150855,2.827021329957683,gbaf,0,-1.2879764611931717
amazon_books,gbaf,fixed,balanced,6885,gbaf,gbaf,fixed,1,0,True,0.9797697668864939,0.9730673423714712,gbaf,1,0.006702424515022676,,,NA,,,,,NA,,,101.0,119.6,fixed,0.0,-18.599999999999994,0.02118394900686741,0.023830077758133995,fixed,0,-0.0026461287512665847,3.374828170390839,2.884152053479076,gbaf,1,0.49067611691176305
amazon_books,gbaf,fixed,balanced,900,fixed,gbaf,fixed,0,1,True,0.9800659177169307,0.9315044719994775,gbaf,0,-0.048561445717453244,,,NA,,,,,NA,,,86.1,119.3,fixed,1.0,33.2,0.03833056312557425,0.07569148301027552,fixed,1,0.03736091988470127,3.362616792314938,3.225269641745077,gbaf,0,-0.13734715056986113
amazon_books,gbaf,fixed,balanced,1866,gbaf,gbaf,fixed,1,0,True,0.9012123086175214,0.9433006622831731,fixed,0,-0.04208835366565167,,,NA,,,,,NA,,,66.4,85.2,fixed,0.0,-18.799999999999997,0.047044088826308325,0.023300480204678075,gbaf,1,0.02374360862163025,2.9233955100563636,3.2192989096781233,fixed,0,-0.2959033996217597
amazon_books,gbaf,fixed,balanced,906,fixed,gbaf,fixed,0,1,True,0.9559365192143743,0.8471643650219047,gbaf,0,-0.10877215419246955,,,NA,,,,,NA,,,180.5,152.4,gbaf,0.0,-28.099999999999994,0.02916707272074542,0.028430449579338882,gbaf,0,-0.000736623141406538,3.0332730406344974,2.7400027685978103,gbaf,0,-0.2932702720366871
amazon_books,gbaf,fixed,balanced,2794,gbaf,gbaf,fixed,1,0,True,0.963493158511345,0.9645643819829914,fixed,0,-0.0010712234716464542,,,NA,,,,,NA,,,290.0,75.2,gbaf,1.0,214.8,0.015687121359823107,0.032560163507473566,fixed,0,-0.01687304214765046,3.1187960256579936,2.7467488967415354,gbaf,1,0.3720471289164582
amazon_books,gbaf,fixed,balanced,2723,gbaf,gbaf,fixed,1,0,True,0.9734535689159328,0.9938609742055556,fixed,0,-0.020407405289622815,,,NA,,,,,NA,,,51.7,39.5,gbaf,1.0,12.200000000000003,0.04876149422192163,0.019234684780759338,gbaf,1,0.029526809441162292,4.058664261581308,3.454948540502266,gbaf,1,0.603715721079042
amazon_books,gbaf,fixed,diversity,10671,fixed,gbaf,fixed,0,1,True,0.970874454731535,0.9883326914180967,fixed,1,0.017458236686561657,,,NA,,,,,NA,,,83.1,92.9,fixed,1.0,9.800000000000011,0.03041034223572125,0.006506615811599834,gbaf,0,-0.02390372642412142,3.913304069180789,3.018461467040043,gbaf,0,-0.8948426021407463
amazon_books,gbaf,fixed,diversity,1937,gbaf,gbaf,fixed,1,0,True,0.9882019741078724,0.9564484724392782,gbaf,1,0.03175350166859414,,,NA,,,,,NA,,,102.6,91.3,gbaf,1.0,11.299999999999997,0.008912530406345851,0.015609480230463992,fixed,0,-0.006696949824118141,3.8859188229673167,2.800890845626598,gbaf,1,1.0850279773407188
amazon_books,gbaf,fixed,diversity,4457,fixed,gbaf,fixed,0,1,True,0.8760682374844316,0.6622210044388673,gbaf,0,-0.2138472330455643,,,NA,,,,,NA,,,59.1,77.7,fixed,1.0,18.6,0.1076586400768909,0.19613975480957946,fixed,1,0.08848111473268856,4.722053141457183,4.159083344521509,gbaf,0,-0.5629697969356737
amazon_books,gbaf,fixed,diversity,11015,gbaf,gbaf,fixed,1,0,True,0.9795954377370175,0.9743663118607391,gbaf,1,0.00522912587627844,,,NA,,,,,NA,,,193.5,228.1,fixed,0.0,-34.599999999999994,0.013756004699078261,0.016267774218852806,fixed,0,-0.002511769519774545,3.9145437457177836,3.512294072148541,gbaf,1,0.40224967356924246
amazon_books,gbaf,fixed,diversity,296,fixed,gbaf,fixed,0,1,True,0.985330939470904,0.9754723257102755,gbaf,0,-0.009858613760628465,,,NA,,,,,NA,,,49.6,59.5,fixed,1.0,9.899999999999999,0.02294135001470743,0.017671784486672715,gbaf,0,-0.0052695655280347135,3.455032032041811,3.060481845472498,gbaf,0,-0.39455018656931307
amazon_books,gbaf,fixed,diversity,1754,gbaf,gbaf,fixed,1,0,True,0.9718490704617675,0.9217952167916923,gbaf,1,0.0500538536700752,,,NA,,,,,NA,,,86.6,43.6,gbaf,1.0,42.99999999999999,0.0278296604833731,0.013103784913609456,gbaf,1,0.014725875569763645,2.8038496413451472,3.3428214444611273,fixed,0,-0.53897180311598
amazon_books,gbaf,fixed,diversity,4611,gbaf,gbaf,fixed,1,0,True,0.974471017506809,0.9679098513530932,gbaf,1,0.006561166153715825,,,NA,,,,,NA,,,513.5,112.9,gbaf,1.0,400.6,0.020672629815677974,0.05028268351085485,fixed,0,-0.02961005369517688,4.281036605015977,2.9571129172552277,gbaf,1,1.3239236877607494
amazon_books,gbaf,fixed,diversity,12090,gbaf,gbaf,fixed,1,0,True,0.8800324846105901,0.9194476764384281,fixed,0,-0.039415191827837925,,,NA,,,,,NA,,,66.5,81.4,fixed,0.0,-14.900000000000006,0.15781557746939945,0.12444764503193437,gbaf,1,0.03336793243746508,3.5332508039671318,2.565150510929643,gbaf,1,0.9681002930374887
amazon_books,gbaf,fixed,diversity,9664,fixed,gbaf,fixed,0,1,True,0.9280146580699954,0.9871304940713787,fixed,1,0.05911583600138326,,,NA,,,,,NA,,,54.9,39.5,gbaf,0.0,-15.399999999999999,0.03878468797821793,0.009520808166742011,gbaf,0,-0.029263879811475917,4.114997791150855,2.827021329957683,gbaf,0,-1.2879764611931717
amazon_books,gbaf,fixed,diversity,2553,fixed,gbaf,fixed,0,1,True,0.9697716404782513,0.9784285111191614,fixed,1,0.008656870640910141,,,NA,,,,,NA,,,265.1,217.8,gbaf,0.0,-47.30000000000001,0.02723117544273451,0.02284661363977094,gbaf,0,-0.004384561802963569,2.945601642153302,3.005722870569051,fixed,1,0.06012122841574907
amazon_books,gbaf,fixed,diversity,2723,gbaf,gbaf,fixed,1,0,True,0.9734535689159328,0.9938609742055556,fixed,0,-0.020407405289622815,,,NA,,,,,NA,,,51.7,39.5,gbaf,1.0,12.200000000000003,0.04876149422192163,0.019234684780759338,gbaf,1,0.029526809441162292,4.058664261581308,3.454948540502266,gbaf,1,0.603715721079042
amazon_books,gbaf,fixed,novelty,3606,fixed,gbaf,fixed,0,1,True,0.9524665338615855,0.979175136052511,fixed,1,0.026708602190925523,,,NA,,,,,NA,,,97.3,77.1,gbaf,0.0,-20.200000000000003,0.03239843102006898,0.0263047763914998,gbaf,0,-0.00609365462856918,4.369127633367538,3.9046788061985636,gbaf,0,-0.4644488271689742
amazon_books,gbaf,fixed,novelty,11974,gbaf,gbaf,fixed,1,0,True,0.9816933189200936,0.9664186578656856,gbaf,1,0.015274661054408,,,NA,,,,,NA,,,81.8,56.1,gbaf,1.0,25.699999999999996,0.007545614611171898,0.024705096306236997,fixed,0,-0.0171594816950651,2.783861033944974,2.6064383348983324,gbaf,1,0.17742269904664143
amazon_books,gbaf,fixed,novelty,5237,fixed,gbaf,fixed,0,1,True,0.9845826495141352,0.9707653397971544,gbaf,0,-0.013817309716980808,,,NA,,,,,NA,,,35.8,119.0,fixed,1.0,83.2,0.009949093797752669,0.024259744450778113,fixed,1,0.014310650653025444,4.108810408763262,3.7778717042254684,gbaf,0,-0.33093870453779406
amazon_books,gbaf,fixed,novelty,8215,gbaf,gbaf,fixed,1,0,True,0.9867767136740908,0.9556462706084079,gbaf,1,0.03113044306568291,,,NA,,,,,NA,,,111.6,192.3,fixed,0.0,-80.70000000000002,0.01777897986982429,0.02062824730583964,fixed,0,-0.0028492674360153514,3.9915382976230886,2.7257179374081235,gbaf,1,1.2658203602149651
amazon_books,gbaf,fixed,novelty,5989,fixed,gbaf,fixed,0,1,True,0.9654442771463121,0.9698756123403112,fixed,1,0.004431335193999075,,,NA,,,,,NA,,,436.6,431.5,gbaf,0.0,-5.100000000000023,0.02902414770945906,0.026334991354843428,gbaf,0,-0.0026891563546156336,4.34748043685647,3.392218149153827,gbaf,0,-0.9552622877026433
amazon_books,gbaf,fixed,novelty,4611,gbaf,gbaf,fixed,1,0,True,0.974471017506809,0.9679098513530932,gbaf,1,0.006561166153715825,,,NA,,,,,NA,,,513.5,112.9,gbaf,1.0,400.6,0.020672629815677974,0.05028268351085485,fixed,0,-0.02961005369517688,4.281036605015977,2.9571129172552277,gbaf,1,1.3239236877607494
amazon_books,gbaf,fixed,novelty,12090,fixed,gbaf,fixed,0,1,True,0.8800324846105901,0.9194476764384281,fixed,1,0.039415191827837925,,,NA,,,,,NA,,,66.5,81.4,fixed,1.0,14.900000000000006,0.15781557746939945,0.12444764503193437,gbaf,0,-0.03336793243746508,3.5332508039671318,2.565150510929643,gbaf,0,-0.9681002930374887
amazon_books,gbaf,fixed,novelty,9664,fixed,gbaf,fixed,0,1,True,0.9280146580699954,0.9871304940713787,fixed,1,0.05911583600138326,,,NA,,,,,NA,,,54.9,39.5,gbaf,0.0,-15.399999999999999,0.03878468797821793,0.009520808166742011,gbaf,0,-0.029263879811475917,4.114997791150855,2.827021329957683,gbaf,0,-1.2879764611931717
amazon_books,gbaf,fixed,novelty,5158,fixed,gbaf,fixed,0,1,True,0.9654203746969481,0.9586914428976607,gbaf,0,-0.006728931799287352,,,NA,,,,,NA,,,61.6,129.9,fixed,1.0,68.30000000000001,0.009920354358260774,0.01186539319596873,fixed,1,0.0019450388377079547,3.6228942707065483,2.7607821538478303,gbaf,0,-0.862112116858718
amazon_books,gbaf,fixed,novelty,900,gbaf,gbaf,fixed,1,0,True,0.9800659177169307,0.9315044719994775,gbaf,1,0.048561445717453244,,,NA,,,,,NA,,,86.1,119.3,fixed,0.0,-33.2,0.03833056312557425,0.07569148301027552,fixed,0,-0.03736091988470127,3.362616792314938,3.225269641745077,gbaf,1,0.13734715056986113
amazon_books,gbaf,fixed,novelty,1322,gbaf,gbaf,fixed,1,0,True,0.9879678798392076,0.9563108521964021,gbaf,1,0.031657027642805535,,4.0,NA,,,,2.0,NA,,,185.5,438.7,fixed,0.0,-253.2,0.014941715715495376,0.012817404065534605,gbaf,1,0.0021243116499607712,2.8234878734084026,2.662663634119352,gbaf,1,0.16082423928905065
amazon_books,gbaf,fixed,novelty,1866,gbaf,gbaf,fixed,1,0,True,0.9012123086175214,0.9433006622831731,fixed,0,-0.04208835366565167,,,NA,,,,,NA,,,66.4,85.2,fixed,0.0,-18.799999999999997,0.047044088826308325,0.023300480204678075,gbaf,1,0.02374360862163025,2.9233955100563636,3.2192989096781233,fixed,0,-0.2959033996217597
amazon_books,gbaf,fixed,novelty,552,gbaf,gbaf,fixed,1,0,True,0.9675511065461113,0.9834339497257034,fixed,0,-0.0158828431795921,,,NA,,,,,NA,,,161.8,140.6,gbaf,1.0,21.200000000000017,0.0166879505777054,0.0127605263934472,gbaf,1,0.003927424184258201,4.958196758513294,4.488051853249007,gbaf,1,0.470144905264287
amazon_books,gbaf,fixed,novelty,6638,fixed,gbaf,fixed,0,1,True,0.9872445030556851,0.9687320468315944,gbaf,0,-0.0185124562240907,,,NA,,,,,NA,,,179.6,147.9,gbaf,0.0,-31.69999999999999,0.015427039826844579,0.019328155589723027,fixed,1,0.003901115762878448,2.951481307921301,2.4996579141556685,gbaf,0,-0.45182339376563263
amazon_books,gbaf,fixed,novelty,1804,fixed,gbaf,fixed,0,1,True,0.9617826000622505,0.9794349140705382,fixed,1,0.017652314008287706,,4.0,NA,,,,2.0,NA,,,187.5,428.6,fixed,1.0,241.10000000000002,0.027131060726357143,0.019816035766316614,gbaf,0,-0.0073150249600405295,3.4313916113112386,2.9385672097028595,gbaf,0,-0.49282440160837915
amazon_books,gbaf,fixed,novelty,8679,gbaf,gbaf,fixed,1,0,True,0.971108757034261,0.9520412804476845,gbaf,1,0.01906747658657648,,,NA,,,,,NA,,,124.0,70.5,gbaf,1.0,53.5,0.020320758046860905,0.02635703323905454,fixed,0,-0.006036275192193633,3.192876217000409,2.7984719864508336,gbaf,1,0.3944042305495752
amazon_books,gbaf,fixed,novelty,4263,gbaf,gbaf,fixed,1,0,True,0.9176924325435261,0.9298902160461586,fixed,0,-0.012197783502632564,,,NA,,,,,NA,,,931.2,577.6,gbaf,1.0,353.6,0.04306714587818915,0.04175788462316747,gbaf,1,0.0013092612550216765,4.239680976078844,3.266011643714246,gbaf,1,0.9736693323645982
amazon_books,gbaf,fixed,novelty,5335,gbaf,gbaf,fixed,1,0,True,0.98741777925589,0.9614255103774421,gbaf,1,0.025992268878447966,,,NA,,,,,NA,,,141.5,231.4,fixed,0.0,-89.9,0.016073394994112766,0.01706534113627427,fixed,0,-0.0009919461421615053,3.5132592931508944,3.298228503016033,gbaf,1,0.21503079013486115
amazon_books,gbaf,fixed,novelty,2553,fixed,gbaf,fixed,0,1,True,0.9697716404782513,0.9784285111191614,fixed,1,0.008656870640910141,,,NA,,,,,NA,,,265.1,217.8,gbaf,0.0,-47.30000000000001,0.02723117544273451,0.02284661363977094,gbaf,0,-0.004384561802963569,2.945601642153302,3.005722870569051,fixed,1,0.06012122841574907
amazon_books,gbaf,fixed,novelty,5564,gbaf,gbaf,fixed,1,0,True,0.9302158810887259,0.9486027542728566,fixed,0,-0.01838687318413068,,,NA,,,,,NA,,,195.2,163.2,gbaf,1.0,32.0,0.06142551745470918,0.044962830652469886,gbaf,1,0.016462686802239293,3.301488616863323,3.0990225649889305,gbaf,1,0.2024660518743926
amazon_books,gbaf,fixed,novelty,12068,gbaf,gbaf,fixed,1,0,True,0.9487154557317458,0.9192062964092516,gbaf,1,0.029509159322494205,,,NA,,,,,NA,,,250.5,76.5,gbaf,1.0,174.0,0.024181230474485536,0.019899755871404797,gbaf,1,0.0042814746030807385,3.1103089681665184,2.6875388567277083,gbaf,1,0.42277011143881005
amazon_books,gbaf,fixed,relevance,10671,gbaf,gbaf,fixed,1,0,True,0.970874454731535,0.9883326914180967,fixed,0,-0.017458236686561657,,,NA,,,,,NA,,,83.1,92.9,fixed,0.0,-9.800000000000011,0.03041034223572125,0.006506615811599834,gbaf,1,0.02390372642412142,3.913304069180789,3.018461467040043,gbaf,1,0.8948426021407463
amazon_books,gbaf,fixed,relevance,4473,gbaf,gbaf,fixed,1,0,True,0.9796582231876622,0.9792159154189454,gbaf,1,0.00044230776871678756,,,NA,,,,,NA,,,90.1,255.6,fixed,0.0,-165.5,0.015945095189841493,0.012754481172388614,gbaf,1,0.003190614017452879,3.138165064387191,2.915343997953559,gbaf,1,0.2228210664336321
amazon_books,gbaf,fixed,relevance,1937,gbaf,gbaf,fixed,1,0,True,0.9882019741078724,0.9564484724392782,gbaf,1,0.03175350166859414,,,NA,,,,,NA,,,102.6,91.3,gbaf,1.0,11.299999999999997,0.008912530406345851,0.015609480230463992,fixed,0,-0.006696949824118141,3.8859188229673167,2.800890845626598,gbaf,1,1.0850279773407188
amazon_books,gbaf,fixed,relevance,5989,gbaf,gbaf,fixed,1,0,True,0.9654442771463121,0.9698756123403112,fixed,0,-0.004431335193999075,,,NA,,,,,NA,,,436.6,431.5,gbaf,1.0,5.100000000000023,0.02902414770945906,0.026334991354843428,gbaf,1,0.0026891563546156336,4.34748043685647,3.392218149153827,gbaf,1,0.9552622877026433
amazon_books,gbaf,fixed,relevance,4611,fixed,gbaf,fixed,0,1,True,0.974471017506809,0.9679098513530932,gbaf,0,-0.006561166153715825,,,NA,,,,,NA,,,513.5,112.9,gbaf,0.0,-400.6,0.020672629815677974,0.05028268351085485,fixed,1,0.02961005369517688,4.281036605015977,2.9571129172552277,gbaf,0,-1.3239236877607494
amazon_books,gbaf,fixed,relevance,5158,fixed,gbaf,fixed,0,1,True,0.9654203746969481,0.9586914428976607,gbaf,0,-0.006728931799287352,,,NA,,,,,NA,,,61.6,129.9,fixed,1.0,68.30000000000001,0.009920354358260774,0.01186539319596873,fixed,1,0.0019450388377079547,3.6228942707065483,2.7607821538478303,gbaf,0,-0.862112116858718
amazon_books,gbaf,fixed,relevance,900,gbaf,gbaf,fixed,1,0,True,0.9800659177169307,0.9315044719994775,gbaf,1,0.048561445717453244,,,NA,,,,,NA,,,86.1,119.3,fixed,0.0,-33.2,0.03833056312557425,0.07569148301027552,fixed,0,-0.03736091988470127,3.362616792314938,3.225269641745077,gbaf,1,0.13734715056986113
amazon_books,gbaf,fixed,relevance,906,fixed,gbaf,fixed,0,1,True,0.9559365192143743,0.8471643650219047,gbaf,0,-0.10877215419246955,,,NA,,,,,NA,,,180.5,152.4,gbaf,0.0,-28.099999999999994,0.02916707272074542,0.028430449579338882,gbaf,0,-0.000736623141406538,3.0332730406344974,2.7400027685978103,gbaf,0,-0.2932702720366871
amazon_books,gbaf,fixed,relevance,8679,gbaf,gbaf,fixed,1,0,True,0.971108757034261,0.9520412804476845,gbaf,1,0.01906747658657648,,,NA,,,,,NA,,,124.0,70.5,gbaf,1.0,53.5,0.020320758046860905,0.02635703323905454,fixed,0,-0.006036275192193633,3.192876217000409,2.7984719864508336,gbaf,1,0.3944042305495752
amazon_books,gbaf,fixed,relevance,2794,gbaf,gbaf,fixed,1,0,True,0.963493158511345,0.9645643819829914,fixed,0,-0.0010712234716464542,,,NA,,,,,NA,,,290.0,75.2,gbaf,1.0,214.8,0.015687121359823107,0.032560163507473566,fixed,0,-0.01687304214765046,3.1187960256579936,2.7467488967415354,gbaf,1,0.3720471289164582
amazon_books,gbaf,fixed,relevance,12068,fixed,gbaf,fixed,0,1,True,0.9487154557317458,0.9192062964092516,gbaf,0,-0.029509159322494205,,,NA,,,,,NA,,,250.5,76.5,gbaf,0.0,-174.0,0.024181230474485536,0.019899755871404797,gbaf,0,-0.0042814746030807385,3.1103089681665184,2.6875388567277083,gbaf,0,-0.42277011143881005
amazon_books,gradnorm_only,concat_mlp,balanced,4473,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9855077500158123,0.9895231843785174,concat_mlp,0,-0.004015434362705128,,,NA,,,,,NA,,,79.6,94.7,concat_mlp,0.0,-15.100000000000009,0.013388375170054647,0.013749614900168006,concat_mlp,0,-0.0003612397301133597,3.29020276667064,3.273581553778122,gradnorm_only,1,0.016621212892518056
amazon_books,gradnorm_only,concat_mlp,balanced,1937,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9904960707935799,0.9980140681439773,concat_mlp,0,-0.007517997350397376,,,NA,,,,,NA,,,65.6,50.7,gradnorm_only,1.0,14.899999999999991,0.007729595982002247,0.007387176665255808,gradnorm_only,1,0.00034241931674643816,3.667079666802735,3.271641574919296,gradnorm_only,1,0.39543809188343904
amazon_books,gradnorm_only,concat_mlp,balanced,11974,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.990997934951934,0.9763485121944298,gradnorm_only,1,0.014649422757504249,,,NA,,,,,NA,,,74.9,3.7,gradnorm_only,1.0,71.2,0.008270059029224121,0.023445712516070895,concat_mlp,0,-0.015175653486846774,2.6482205364054243,2.5687872753467316,gradnorm_only,1,0.07943326105869275
amazon_books,gradnorm_only,concat_mlp,balanced,4457,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9723599922953514,0.9501055304222669,gradnorm_only,0,-0.022254461873084552,,,NA,,,,,NA,,,83.9,89.7,concat_mlp,1.0,5.799999999999997,0.013603606148767235,0.014133896029909943,concat_mlp,1,0.0005302898811427072,5.459391130506063,5.05277671682614,gradnorm_only,0,-0.40661441367992257
amazon_books,gradnorm_only,concat_mlp,balanced,1754,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9708487407397786,0.9601852968385698,gradnorm_only,0,-0.010663443901208769,,,NA,,,,,NA,,,54.7,79.6,concat_mlp,1.0,24.89999999999999,0.017471720939951307,0.02055637941028034,concat_mlp,1,0.003084658470329033,2.8069554962075367,2.777370301896186,gradnorm_only,0,-0.029585194311350538
amazon_books,gradnorm_only,concat_mlp,balanced,4611,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.9739780760570163,0.9833866952224041,concat_mlp,0,-0.009408619165387822,,,NA,,,,,NA,,,403.2,357.2,gradnorm_only,1.0,46.0,0.020774051515332136,0.015068591339076471,gradnorm_only,1,0.005705460176255665,4.873490263210028,4.228960533896851,gradnorm_only,1,0.6445297293131773
amazon_books,gradnorm_only,concat_mlp,balanced,5044,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.7764456314878206,0.9646058373512053,concat_mlp,1,0.18816020586338467,,,NA,,,,,NA,,,74.1,89.9,concat_mlp,1.0,15.800000000000011,0.09784553399281035,0.045887902175340625,gradnorm_only,0,-0.05195763181746972,3.547109270610119,3.6850521293273957,concat_mlp,1,0.13794285871727663
amazon_books,gradnorm_only,concat_mlp,balanced,1322,concat_mlp,gradnorm_only,concat_mlp,0,1,True,0.9783028808455367,0.9950776422193605,concat_mlp,1,0.01677476137382372,,,NA,,,,,NA,,,293.0,112.1,gradnorm_only,0.0,-180.9,0.01943241353919154,0.01028073665361857,gradnorm_only,0,-0.009151676885572972,2.6535624602149417,2.5121228810918645,gradnorm_only,0,-0.14143957912307714
amazon_books,gradnorm_only,concat_mlp,balanced,1866,gradnorm_only,gradnorm_only,concat_mlp,1,0,True,0.982822506508641,0.9795728197998922,gradnorm_only,1,0.0032496867087488113,,,NA,,,,,NA,,,78.0,63.6,gradnorm_only,1.0,14.399999999999999,0.03402958207027035,0.014651933660621867,gradnorm_only,1,0.01937764840964848,3.4917972597925067,3.1546536569892423,gradnorm_only,1,0.3371436028032644
